plot,plot_2,loc,size,RO,BO,WO,CO
6 12,6_12,N5,3,0,0,0,0
6 12,6_12,N10,1,1,0,0,0
6 12,6_12,N10,2,1,0,0,0
6 12,6_12,N10,3,0,0,0,0
6 12,6_12,E5,1,0,0,0,0
6 12,6_12,E5,2,0,0,0,0
6 12,6_12,E5,3,0,0,0,0
6 12,6_12,E10,1,0,0,0,0
6 12,6_12,E10,2,0,0,0,0
6 12,6_12,E10,3,0,0,0,0
6 12,6_12,S5,1,0,1,0,0
6 12,6_12,S5,2,0,0,0,0
6 12,6_12,S5,3,0,0,0,0
6 12,6_12,S10,1,0,1,0,0
6 12,6_12,S10,2,0,0,0,0
6 12,6_12,S10,3,0,0,0,0
6 12,6_12,W5,1,1,1,0,0
6 12,6_12,W5,2,0,0,0,0
6 12,6_12,W5,3,0,0,0,0
6 12,6_12,W10,1,0,0,0,0
6 12,6_12,W10,2,1,0,0,0
6 12,6_12,W10,3,0,0,0,0
6 13,6_13,N5,1,0,0,0,0
6 13,6_13,N5,2,0,0,0,0
6 13,6_13,N5,3,0,0,0,0
6 13,6_13,N10,1,0,0,0,0
6 13,6_13,N10,2,0,0,0,0
6 13,6_13,N10,3,0,0,0,0
6 13,6_13,E5,1,0,0,0,0
6 13,6_13,E5,2,0,0,0,0
6 13,6_13,E5,3,0,0,0,0
6 13,6_13,E10,1,0,0,0,0
6 13,6_13,E10,2,0,0,0,0
6 13,6_13,E10,3,0,0,0,0
6 13,6_13,S5,1,0,0,0,0
6 13,6_13,S5,2,0,1,0,0
6 13,6_13,S5,3,0,0,0,0
6 13,6_13,S10,1,0,0,0,0
6 13,6_13,S10,2,1,1,0,0
6 13,6_13,S10,3,0,1,0,0
6 13,6_13,W5,1,0,0,0,0
6 13,6_13,W5,2,0,0,0,0
6 13,6_13,W5,3,0,0,0,0
6 13,6_13,W10,1,0,0,0,0
6 13,6_13,W10,2,0,0,0,0
6 13,6_13,W10,3,0,0,0,0
6 19,6_19,N5,1,1,1,0,0
6 19,6_19,N5,2,0,0,0,0
6 19,6_19,N5,3,0,0,0,0
6 19,6_19,N10,1,1,0,0,0
6 19,6_19,N10,2,0,0,0,0
6 19,6_19,N10,3,0,0,0,0
6 19,6_19,E5,1,0,0,0,0
6 19,6_19,E5,2,1,0,0,0
6 19,6_19,E5,3,0,0,0,0
6 19,6_19,E10,1,0,0,0,0
6 19,6_19,E10,2,0,0,0,0
6 19,6_19,E10,3,0,0,0,0
6 19,6_19,S5,1,1,1,0,0
6 19,6_19,S5,2,0,0,0,0
6 19,6_19,S5,3,0,0,0,0
6 19,6_19,S10,1,1,1,1,0
6 19,6_19,S10,2,0,0,0,0
6 19,6_19,S10,3,0,0,0,0
6 19,6_19,W5,1,1,1,1,0
6 19,6_19,W5,2,0,0,0,0
6 19,6_19,W5,3,0,0,0,0
6 19,6_19,W10,1,1,1,1,0
6 19,6_19,W10,2,0,0,1,0
6 19,6_19,W10,3,0,0,0,0
6 23,6_23,N5,1,1,0,1,0
6 23,6_23,N5,2,0,0,0,0
6 23,6_23,N5,3,0,0,0,0
6 23,6_23,N10,1,1,0,0,0
6 23,6_23,N10,2,0,0,0,0
6 23,6_23,N10,3,0,0,0,0
6 23,6_23,E5,1,0,0,1,0
6 23,6_23,E5,2,1,0,0,0
6 23,6_23,E5,3,0,0,0,0
6 23,6_23,E10,1,0,0,1,0
6 23,6_23,E10,2,0,0,0,0
6 23,6_23,E10,3,0,0,0,0
6 23,6_23,S5,1,0,0,1,0
6 23,6_23,S5,2,0,0,0,0
6 23,6_23,S5,3,0,0,0,0
6 23,6_23,S10,1,0,0,1,0
6 23,6_23,S10,2,0,0,0,0
6 23,6_23,S10,3,0,0,0,0
6 23,6_23,W5,1,0,0,1,0
6 23,6_23,W5,2,0,0,0,0
6 23,6_23,W5,3,0,0,0,0
6 23,6_23,W10,1,0,0,0,0
6 23,6_23,W10,2,0,0,1,0
6 23,6_23,W10,3,0,0,0,0
6 24,6_24,N5,1,0,0,0,0
6 24,6_24,N5,2,0,0,0,0
6 24,6_24,N5,3,0,0,0,0
6 24,6_24,N10,1,0,0,1,0
6 24,6_24,N10,2,0,0,1,0
6 24,6_24,N10,3,0,0,0,0
6 24,6_24,E5,1,0,0,0,0
6 24,6_24,E5,2,0,0,0,0
6 24,6_24,E5,3,0,0,0,0
6 24,6_24,E10,1,0,0,0,0
6 24,6_24,E10,2,0,0,0,0
6 24,6_24,E10,3,0,0,0,0
6 24,6_24,S5,1,1,0,0,0
6 24,6_24,S5,2,0,0,0,0
6 24,6_24,S5,3,0,0,0,0
6 24,6_24,S10,1,0,0,0,0
6 24,6_24,S10,2,0,0,0,0
6 24,6_24,S10,3,0,0,0,0
6 24,6_24,W5,1,0,0,0,0
6 24,6_24,W5,2,0,0,0,0
6 24,6_24,W5,3,0,0,0,0
6 24,6_24,W10,1,0,0,0,0
6 24,6_24,W10,2,0,0,0,0
6 24,6_24,W10,3,0,0,0,0
6 28,6_28,N5,1,1,0,0,0
6 28,6_28,N5,2,0,0,0,0
6 28,6_28,N5,3,0,0,0,0
6 28,6_28,N10,1,1,0,0,0
6 28,6_28,N10,2,0,0,0,0
6 28,6_28,N10,3,0,0,0,0
6 28,6_28,E5,1,1,0,0,0
6 28,6_28,E5,2,0,0,0,0
6 28,6_28,E5,3,0,0,0,0
6 28,6_28,E10,1,1,1,0,0
6 28,6_28,E10,2,0,0,0,0
6 28,6_28,E10,3,0,0,0,0
6 28,6_28,S5,1,1,0,0,0
6 28,6_28,S5,2,0,0,0,0
6 28,6_28,S5,3,0,0,0,0
6 28,6_28,S10,1,1,1,0,0
6 28,6_28,S10,2,0,0,0,0
6 28,6_28,S10,3,0,0,0,0
6 28,6_28,W5,1,1,0,0,0
6 28,6_28,W5,2,0,0,0,0
6 28,6_28,W5,3,0,0,0,0
6 28,6_28,W10,1,1,0,0,0
6 28,6_28,W10,2,0,0,0,0
6 28,6_28,W10,3,0,0,0,0
6 29,6_29,N5,1,1,0,0,0
6 29,6_29,N5,2,0,1,1,0
6 29,6_29,N5,3,0,0,0,0
6 29,6_29,N10,1,1,1,0,0
6 29,6_29,N10,2,1,0,1,0
6 29,6_29,N10,3,0,0,0,0
6 29,6_29,E5,1,1,0,1,0
6 29,6_29,E5,2,0,0,0,0
6 29,6_29,E5,3,0,0,0,0
6 29,6_29,E10,1,0,0,1,0
6 29,6_29,E10,2,0,1,1,0
6 29,6_29,E10,3,0,0,0,0
6 29,6_29,S5,1,0,0,1,0
6 29,6_29,S5,2,0,0,1,0
6 29,6_29,S5,3,0,0,0,0
6 29,6_29,S10,1,1,0,0,0
6 29,6_29,S10,2,0,0,1,0
6 29,6_29,S10,3,0,0,0,0
6 29,6_29,W5,1,1,0,0,0
6 29,6_29,W5,2,0,0,0,0
6 29,6_29,W5,3,0,0,0,0
6 29,6_29,W10,1,1,0,1,0
6 29,6_29,W10,2,0,0,0,0
6 29,6_29,W10,3,0,0,0,0
6 33,6_33,N5,1,0,0,0,0
6 33,6_33,N5,2,0,0,0,0
6 33,6_33,N5,3,0,0,0,0
6 33,6_33,N10,1,1,0,1,0
6 33,6_33,N10,2,0,0,0,0
6 33,6_33,N10,3,0,0,0,0
6 33,6_33,E5,1,0,0,0,0
6 33,6_33,E5,2,0,0,0,0
6 33,6_33,E5,3,0,0,0,0
6 33,6_33,E10,1,0,0,0,0
6 33,6_33,E10,2,0,0,0,0
6 33,6_33,E10,3,0,0,0,0
6 33,6_33,S5,1,0,1,1,0
6 33,6_33,S5,2,0,0,0,0
6 33,6_33,S5,3,0,0,0,0
6 33,6_33,S10,1,0,0,0,0
6 33,6_33,S10,2,0,0,0,0
6 33,6_33,S10,3,0,0,0,0
6 33,6_33,W5,1,0,0,0,0
6 33,6_33,W5,2,0,0,0,0
6 33,6_33,W5,3,0,0,0,0
6 33,6_33,W10,1,0,1,0,0
6 33,6_33,W10,2,0,0,0,0
6 33,6_33,W10,3,0,0,0,0
6 35,6_35,N5,1,0,0,0,0
6 35,6_35,N5,2,0,0,0,0
6 35,6_35,N5,3,0,0,0,0
6 35,6_35,N10,1,0,0,0,0
6 35,6_35,N10,2,0,0,1,0
6 35,6_35,N10,3,0,0,0,0
6 35,6_35,E5,1,0,0,0,0
6 35,6_35,E5,2,0,0,0,0
6 35,6_35,E5,3,0,0,0,0
6 35,6_35,E10,1,0,0,1,0
6 35,6_35,E10,2,0,0,0,0
6 35,6_35,E10,3,0,0,0,0
6 35,6_35,S5,1,0,0,0,0
6 35,6_35,S5,2,0,0,0,0
6 35,6_35,S5,3,0,0,0,0
6 35,6_35,S10,1,0,0,0,0
6 35,6_35,S10,2,0,0,0,0
6 35,6_35,S10,3,0,0,0,0
6 35,6_35,W5,1,0,0,0,0
6 35,6_35,W5,2,0,0,0,0
6 35,6_35,W5,3,0,0,0,0
6 35,6_35,W10,1,0,0,0,0
6 35,6_35,W10,2,0,0,1,0
6 35,6_35,W10,3,0,0,0,0
6 37,6_37,N5,1,1,1,0,0
6 37,6_37,N5,2,0,0,1,0
6 37,6_37,N5,3,0,0,0,0
6 37,6_37,N10,1,0,0,1,0
6 37,6_37,N10,2,0,0,0,0
6 37,6_37,N10,3,0,0,0,0
6 37,6_37,E5,1,1,1,1,0
6 37,6_37,E5,2,0,0,1,0
6 37,6_37,E5,3,0,0,0,0
6 37,6_37,E10,1,0,0,1,0
6 37,6_37,E10,2,0,0,1,0
6 37,6_37,E10,3,0,0,0,0
6 37,6_37,S5,1,1,0,1,0
6 37,6_37,S5,2,0,0,1,0
6 37,6_37,S5,3,0,0,0,0
6 37,6_37,S10,1,0,1,1,0
6 37,6_37,S10,2,0,0,0,0
6 37,6_37,S10,3,0,0,0,0
6 37,6_37,W5,1,1,1,1,0
6 37,6_37,W5,2,0,0,1,0
6 37,6_37,W5,3,0,0,0,0
6 37,6_37,W10,1,1,0,1,0
6 37,6_37,W10,2,0,0,0,0
6 37,6_37,W10,3,0,0,0,0
6 42,6_42,N5,1,0,0,0,0
6 42,6_42,N5,2,0,0,0,0
6 42,6_42,N5,3,0,0,0,0
6 42,6_42,N10,1,0,0,0,0
6 42,6_42,N10,2,0,0,0,0
6 42,6_42,N10,3,0,0,0,0
6 42,6_42,E5,1,0,0,0,0
6 42,6_42,E5,2,1,0,0,0
6 42,6_42,E5,3,0,0,0,0
6 42,6_42,E10,1,1,1,0,0
6 42,6_42,E10,2,0,1,0,0
6 42,6_42,E10,3,0,0,0,0
6 42,6_42,S5,1,0,0,0,0
6 42,6_42,S5,2,0,0,0,0
6 42,6_42,S5,3,0,0,0,0
6 42,6_42,S10,1,1,0,0,0
6 42,6_42,S10,2,0,0,0,0
6 42,6_42,S10,3,0,0,0,0
6 42,6_42,W5,1,1,0,0,0
6 42,6_42,W5,2,0,0,0,0
6 42,6_42,W5,3,0,0,0,0
6 42,6_42,W10,1,1,0,1,0
6 42,6_42,W10,2,0,0,0,0
6 42,6_42,W10,3,0,0,0,0
6 46,6_46,N5,1,1,0,0,0
6 46,6_46,N5,2,1,0,0,0
6 46,6_46,N5,3,0,0,0,0
6 46,6_46,N10,1,1,0,0,0
6 46,6_46,N10,2,0,0,0,0
6 46,6_46,N10,3,0,0,0,0
6 46,6_46,E5,1,1,1,0,0
6 46,6_46,E5,2,0,0,1,0
6 46,6_46,E5,3,0,0,0,0
6 46,6_46,E10,1,1,0,0,0
6 46,6_46,E10,2,0,0,0,0
6 46,6_46,E10,3,0,0,0,0
6 46,6_46,S5,1,1,0,0,0
6 46,6_46,S5,2,0,0,0,0
6 46,6_46,S5,3,0,0,0,0
6 46,6_46,S10,1,1,0,0,0
6 46,6_46,S10,2,0,0,0,0
6 46,6_46,S10,3,0,0,0,0
6 46,6_46,W5,1,1,0,0,0
6 46,6_46,W5,2,0,0,0,0
6 46,6_46,W5,3,0,0,0,0
6 46,6_46,W10,1,1,0,0,0
6 46,6_46,W10,2,0,0,0,0
6 46,6_46,W10,3,0,0,0,0
6 47,6_47,N5,1,0,0,0,0
6 47,6_47,N5,2,0,0,0,0
6 47,6_47,N5,3,0,0,0,0
6 47,6_47,N10,1,0,0,0,0
6 47,6_47,N10,2,0,0,0,0
6 47,6_47,N10,3,0,0,0,0
6 47,6_47,E5,1,0,0,0,0
6 47,6_47,E5,2,0,0,0,0
6 47,6_47,E5,3,0,0,0,0
6 47,6_47,E10,1,0,0,0,0
6 47,6_47,E10,2,0,0,0,0
6 47,6_47,E10,3,0,0,0,0
6 47,6_47,S5,1,0,0,0,0
6 47,6_47,S5,2,0,0,0,0
6 47,6_47,S5,3,0,0,0,0
6 47,6_47,S10,1,0,0,0,0
6 47,6_47,S10,2,0,0,0,0
6 47,6_47,S10,3,0,0,0,0
6 47,6_47,W5,1,1,0,0,0
6 47,6_47,W5,2,0,0,0,0
6 47,6_47,W5,3,0,0,0,0
6 47,6_47,W10,1,0,0,0,0
6 47,6_47,W10,2,0,0,0,0
6 47,6_47,W10,3,0,0,0,0
6 50,6_50,N5,1,0,0,0,0
6 50,6_50,N5,2,0,0,0,0
6 50,6_50,N5,3,0,0,0,0
6 50,6_50,N10,1,0,0,0,0
6 50,6_50,N10,2,0,0,0,0
6 50,6_50,N10,3,0,0,0,0
6 50,6_50,E5,1,0,0,0,0
6 50,6_50,E5,2,0,0,0,0
6 50,6_50,E5,3,0,0,0,0
6 50,6_50,E10,1,0,0,0,0
6 50,6_50,E10,2,0,0,0,0
6 50,6_50,E10,3,0,0,0,0
6 50,6_50,S5,1,0,0,0,0
6 50,6_50,S5,2,0,0,0,0
6 50,6_50,S5,3,0,0,0,0
6 50,6_50,S10,1,0,0,0,0
6 50,6_50,S10,2,0,0,0,0
6 50,6_50,S10,3,0,0,0,0
6 50,6_50,W5,1,0,0,0,0
6 50,6_50,W5,2,0,0,0,0
6 50,6_50,W5,3,0,0,0,0
6 50,6_50,W10,1,0,0,0,0
6 50,6_50,W10,2,0,0,0,0
6 50,6_50,W10,3,0,0,0,0
6 53,6_53,N5,1,0,0,0,0
6 53,6_53,N5,2,0,0,0,0
6 53,6_53,N5,3,0,0,0,0
6 53,6_53,N10,1,0,0,0,0
6 53,6_53,N10,2,0,0,0,0
6 53,6_53,N10,3,0,0,0,0
6 53,6_53,E5,1,0,0,0,0
6 53,6_53,E5,2,0,0,0,0
6 53,6_53,E5,3,0,0,0,0
6 53,6_53,E10,1,0,0,0,0
6 53,6_53,E10,2,0,0,0,0
6 53,6_53,E10,3,0,0,0,0
6 53,6_53,S5,1,0,0,0,0
6 53,6_53,S5,2,0,0,0,0
6 53,6_53,S5,3,0,0,0,0
6 53,6_53,S10,1,0,0,0,0
6 53,6_53,S10,2,0,0,0,0
6 53,6_53,S10,3,0,0,0,0
6 53,6_53,W5,1,0,0,0,0
6 53,6_53,W5,2,0,0,0,0
6 53,6_53,W5,3,0,0,0,0
6 53,6_53,W10,1,0,0,0,0
6 53,6_53,W10,2,0,0,0,0
6 53,6_53,W10,3,0,0,0,0
6 56,6_56,N5,1,0,1,0,0
6 56,6_56,N5,2,0,0,0,0
6 56,6_56,N5,3,0,0,0,0
6 56,6_56,N10,1,0,0,1,0
6 56,6_56,N10,2,0,0,0,0
6 56,6_56,N10,3,0,0,0,0
6 56,6_56,E5,1,1,0,1,0
6 56,6_56,E5,2,0,0,0,0
6 56,6_56,E5,3,0,0,0,0
6 56,6_56,E10,1,0,0,0,0
6 56,6_56,E10,2,0,0,0,0
6 56,6_56,E10,3,0,0,0,0
6 56,6_56,S5,1,1,1,0,0
6 56,6_56,S5,2,0,0,0,0
6 56,6_56,S5,3,0,0,0,0
6 56,6_56,S10,1,0,0,0,0
6 56,6_56,S10,2,0,0,0,0
6 56,6_56,S10,3,0,0,0,0
6 56,6_56,W5,1,1,1,1,0
6 56,6_56,W5,2,0,0,0,0
6 56,6_56,W5,3,0,0,0,0
6 56,6_56,W10,1,0,0,1,0
6 56,6_56,W10,2,0,0,0,0
6 56,6_56,W10,3,0,0,0,0
6 59,6_59,N5,1,0,1,0,0
6 59,6_59,N5,2,0,0,0,0
6 59,6_59,N5,3,0,0,1,0
6 59,6_59,N10,1,0,0,0,0
6 59,6_59,N10,2,1,0,0,0
6 59,6_59,N10,3,0,0,0,0
6 59,6_59,E5,1,0,0,0,0
6 59,6_59,E5,2,0,0,0,0
6 59,6_59,E5,3,0,0,0,0
6 59,6_59,E10,1,1,0,0,0
6 59,6_59,E10,2,0,0,0,0
6 59,6_59,E10,3,0,0,0,0
6 59,6_59,S5,1,0,0,0,0
6 59,6_59,S5,2,0,0,0,0
6 59,6_59,S5,3,0,0,0,0
6 59,6_59,S10,1,0,0,0,0
6 59,6_59,S10,2,0,0,0,0
6 59,6_59,S10,3,0,0,0,0
6 59,6_59,W5,1,1,0,0,0
6 59,6_59,W5,2,0,0,0,0
6 59,6_59,W5,3,0,0,0,0
6 59,6_59,W10,1,0,1,0,0
6 59,6_59,W10,2,0,0,0,0
6 59,6_59,W10,3,0,0,0,0
6 60,6_60,N5,1,0,0,0,0
6 60,6_60,N5,2,0,0,0,0
6 60,6_60,N5,3,0,0,0,0
6 60,6_60,N10,1,0,0,0,0
6 60,6_60,N10,2,0,0,0,0
6 60,6_60,N10,3,0,0,0,0
6 60,6_60,E5,1,0,0,0,0
6 60,6_60,E5,2,0,0,0,0
6 60,6_60,E5,3,0,0,0,0
6 60,6_60,E10,1,0,0,0,0
6 60,6_60,E10,2,0,0,0,0
6 60,6_60,E10,3,0,0,0,0
6 60,6_60,S5,1,0,0,0,0
6 60,6_60,S5,2,0,0,0,0
6 60,6_60,S5,3,1,0,0,0
6 60,6_60,S10,1,0,0,0,0
6 60,6_60,S10,2,0,0,0,0
6 60,6_60,S10,3,0,0,0,0
6 60,6_60,W5,1,1,0,0,0
6 60,6_60,W5,2,0,0,0,0
6 60,6_60,W5,3,0,0,0,0
6 60,6_60,W10,1,0,0,0,0
6 60,6_60,W10,2,0,0,0,0
6 60,6_60,W10,3,0,0,0,0
6 65,6_65,N5,1,1,1,0,0
6 65,6_65,N5,2,0,1,1,0
6 65,6_65,N5,3,0,0,0,0
6 65,6_65,N10,1,0,0,0,0
6 65,6_65,N10,2,0,0,0,0
6 65,6_65,N10,3,0,0,0,0
6 65,6_65,E5,1,0,1,0,0
6 65,6_65,E5,2,0,1,0,0
6 65,6_65,E5,3,0,0,0,0
6 65,6_65,E10,1,0,1,1,0
6 65,6_65,E10,2,0,0,1,0
6 65,6_65,E10,3,0,0,0,0
6 65,6_65,S5,1,0,1,1,0
6 65,6_65,S5,2,0,0,0,0
6 65,6_65,S5,3,0,0,0,0
6 65,6_65,S10,1,1,1,1,0
6 65,6_65,S10,2,0,0,0,0
6 65,6_65,S10,3,0,0,0,0
6 65,6_65,W5,1,0,1,1,0
6 65,6_65,W5,2,0,0,0,0
6 65,6_65,W5,3,0,0,0,0
6 65,6_65,W10,1,1,1,0,0
6 65,6_65,W10,2,0,0,0,0
6 65,6_65,W10,3,0,0,0,0
6 66,6_66,N5,1,0,0,0,0
6 66,6_66,N5,2,0,0,0,0
6 66,6_66,N5,3,0,0,0,0
6 66,6_66,N10,1,0,0,0,0
6 66,6_66,N10,2,0,0,0,0
6 66,6_66,N10,3,0,0,0,0
6 66,6_66,E5,1,1,0,0,0
6 66,6_66,E5,2,0,0,0,0
6 66,6_66,E5,3,0,0,0,0
6 66,6_66,E10,1,1,0,0,0
6 66,6_66,E10,2,0,0,0,0
6 66,6_66,E10,3,0,0,0,0
6 66,6_66,S5,1,0,0,0,0
6 66,6_66,S5,2,0,0,0,0
6 66,6_66,S5,3,0,0,0,0
6 66,6_66,S10,1,0,0,0,0
6 66,6_66,S10,2,0,0,0,0
6 66,6_66,S10,3,0,0,0,0
6 66,6_66,W5,1,1,0,1,0
6 66,6_66,W5,2,0,0,0,0
6 66,6_66,W5,3,0,0,0,0
6 66,6_66,W10,1,0,1,0,0
6 66,6_66,W10,2,0,0,0,0
6 66,6_66,W10,3,0,0,0,0
6 67,6_67,N5,1,1,0,0,1
6 67,6_67,N5,2,0,0,0,0
6 67,6_67,N5,3,0,0,0,0
6 67,6_67,N10,1,1,1,0,0
6 67,6_67,N10,2,1,0,0,0
6 67,6_67,N10,3,0,0,0,0
6 67,6_67,E5,1,1,0,0,0
6 67,6_67,E5,2,0,0,0,0
6 67,6_67,E5,3,0,0,0,0
6 67,6_67,E10,1,1,0,0,0
6 67,6_67,E10,2,0,0,0,0
6 67,6_67,E10,3,0,0,0,0
6 67,6_67,S5,1,1,0,0,0
6 67,6_67,S5,2,0,0,0,0
6 67,6_67,S5,3,0,0,0,0
6 67,6_67,S10,1,1,0,0,0
6 67,6_67,S10,2,1,0,0,0
6 67,6_67,S10,3,0,0,0,0
6 67,6_67,W5,1,1,0,0,0
6 67,6_67,W5,2,0,0,0,0
6 67,6_67,W5,3,0,0,0,0
6 67,6_67,W10,1,1,1,0,0
6 67,6_67,W10,2,0,0,0,0
6 67,6_67,W10,3,0,0,0,0
6 68,6_68,N5,1,0,0,0,0
6 68,6_68,N5,2,1,0,0,0
6 68,6_68,N5,3,0,0,0,0
6 68,6_68,N10,1,0,0,0,0
6 68,6_68,N10,2,0,0,0,0
6 68,6_68,N10,3,0,0,0,0
6 68,6_68,E5,1,1,0,1,0
6 68,6_68,E5,2,0,0,0,0
6 68,6_68,E5,3,0,0,0,0
6 68,6_68,E10,1,1,0,1,0
6 68,6_68,E10,2,0,0,0,0
6 68,6_68,E10,3,0,0,0,0
6 68,6_68,S5,1,0,0,0,0
6 68,6_68,S5,2,0,0,0,0
6 68,6_68,S5,3,0,0,0,0
6 68,6_68,S10,1,1,0,0,0
6 68,6_68,S10,2,0,0,0,0
6 68,6_68,S10,3,0,0,0,0
6 68,6_68,W5,1,1,0,0,0
6 68,6_68,W5,2,0,0,0,0
6 68,6_68,W5,3,0,0,0,0
6 68,6_68,W10,1,1,0,0,0
6 68,6_68,W10,2,0,0,0,0
6 68,6_68,W10,3,0,0,0,0
6 69,6_69,N5,1,1,0,0,0
6 69,6_69,N5,2,1,0,0,0
6 69,6_69,N5,3,0,0,0,0
6 69,6_69,N10,1,0,0,0,0
6 69,6_69,N10,2,0,0,0,0
6 69,6_69,N10,3,0,0,0,0
6 69,6_69,E5,1,0,0,0,0
6 69,6_69,E5,2,0,0,0,0
6 69,6_69,E5,3,0,0,0,0
6 69,6_69,E10,1,1,0,0,0
6 69,6_69,E10,2,0,0,0,0
6 69,6_69,E10,3,0,0,0,0
6 69,6_69,S5,1,0,0,0,0
6 69,6_69,S5,2,0,0,0,0
6 69,6_69,S5,3,0,0,0,0
6 69,6_69,S10,1,0,0,0,0
6 69,6_69,S10,2,0,0,0,0
6 69,6_69,S10,3,0,0,0,0
6 69,6_69,W5,1,0,0,0,0
6 69,6_69,W5,2,1,0,0,0
6 69,6_69,W5,3,0,0,0,0
6 69,6_69,W10,1,1,0,0,0
6 69,6_69,W10,2,0,0,0,0
6 69,6_69,W10,3,0,0,0,0
6 70,6_70,N5,1,1,0,0,0
6 70,6_70,N5,2,0,0,0,0
6 70,6_70,N5,3,0,0,0,0
6 70,6_70,N10,1,0,0,0,0
6 70,6_70,N10,2,0,0,0,0
6 70,6_70,N10,3,0,0,0,0
6 70,6_70,E5,1,0,0,0,0
6 70,6_70,E5,2,0,1,0,0
6 70,6_70,E5,3,0,0,0,0
6 70,6_70,E10,1,1,0,0,0
6 70,6_70,E10,2,0,0,0,0
6 70,6_70,E10,3,0,0,0,0
6 70,6_70,S5,1,0,0,0,0
6 70,6_70,S5,2,0,0,0,0
6 70,6_70,S5,3,0,0,0,0
6 70,6_70,S10,1,1,0,0,0
6 70,6_70,S10,2,1,0,0,0
6 70,6_70,S10,3,0,0,0,0
6 70,6_70,W5,1,1,0,0,0
6 70,6_70,W5,2,0,0,0,0
6 70,6_70,W5,3,0,0,0,0
6 70,6_70,W10,1,1,0,0,0
6 70,6_70,W10,2,0,0,0,0
6 70,6_70,W10,3,0,0,0,0
6 72,6_72,N5,1,1,0,0,0
6 72,6_72,N5,2,0,0,0,0
6 72,6_72,N5,3,0,0,0,0
6 72,6_72,N10,1,1,0,0,0
6 72,6_72,N10,2,0,0,0,0
6 72,6_72,N10,3,0,0,0,0
6 72,6_72,E5,1,1,0,0,0
6 72,6_72,E5,2,0,0,0,0
6 72,6_72,E5,3,0,0,0,0
6 72,6_72,E10,1,1,0,0,0
6 72,6_72,E10,2,0,0,0,0
6 72,6_72,E10,3,0,0,0,0
6 72,6_72,S5,1,1,0,0,0
6 72,6_72,S5,2,0,0,0,0
6 72,6_72,S5,3,0,0,0,0
6 72,6_72,S10,1,1,0,0,0
6 72,6_72,S10,2,0,0,0,0
6 72,6_72,S10,3,0,0,0,0
6 72,6_72,W5,1,1,0,0,0
6 72,6_72,W5,2,0,0,0,0
6 72,6_72,W5,3,0,0,0,0
6 72,6_72,W10,1,1,0,1,0
6 72,6_72,W10,2,0,0,1,0
6 72,6_72,W10,3,0,0,0,0
6 77,6_77,N5,1,1,0,0,0
6 77,6_77,N5,2,0,0,0,0
6 77,6_77,N5,3,0,0,0,0
6 77,6_77,N10,1,1,0,0,0
6 77,6_77,N10,2,0,0,0,0
6 77,6_77,N10,3,0,0,0,0
6 77,6_77,E5,1,1,0,0,0
6 77,6_77,E5,2,0,0,0,0
6 77,6_77,E5,3,0,0,0,0
6 77,6_77,E10,1,1,0,0,0
6 77,6_77,E10,2,0,0,0,0
6 77,6_77,E10,3,0,0,0,0
6 77,6_77,S5,1,1,0,0,0
6 77,6_77,S5,2,0,0,0,0
6 77,6_77,S5,3,0,0,0,0
6 77,6_77,S10,1,1,0,0,0
6 77,6_77,S10,2,0,0,0,0
6 77,6_77,S10,3,0,0,0,0
6 77,6_77,W5,1,1,0,0,0
6 77,6_77,W5,2,0,0,0,0
6 77,6_77,W5,3,0,0,0,0
6 77,6_77,W10,1,0,0,0,0
6 77,6_77,W10,2,0,0,0,0
6 77,6_77,W10,3,0,0,0,0
6 78,6_78,N5,1,1,0,0,0
6 78,6_78,N5,2,0,0,0,0
6 78,6_78,N5,3,0,0,0,0
6 78,6_78,N10,1,1,0,0,0
6 78,6_78,N10,2,0,0,0,0
6 78,6_78,N10,3,0,0,0,0
6 78,6_78,E5,1,1,0,0,0
6 78,6_78,E5,2,0,0,0,0
6 78,6_78,E5,3,0,0,0,0
6 78,6_78,E10,1,1,0,0,0
6 78,6_78,E10,2,0,0,0,0
6 78,6_78,E10,3,0,0,0,0
6 78,6_78,S5,1,0,0,0,0
6 78,6_78,S5,2,0,0,0,0
6 78,6_78,S5,3,0,0,0,0
6 78,6_78,S10,1,1,0,0,0
6 78,6_78,S10,2,0,0,0,0
6 78,6_78,S10,3,0,0,0,0
6 78,6_78,W5,1,1,0,0,0
6 78,6_78,W5,2,0,0,0,0
6 78,6_78,W5,3,0,0,0,0
6 78,6_78,W10,1,1,0,0,0
6 78,6_78,W10,2,0,0,0,0
6 78,6_78,W10,3,0,0,0,0
6 81,6_81,N5,1,0,0,0,0
6 81,6_81,N5,2,0,0,0,0
6 81,6_81,N5,3,0,0,0,0
6 81,6_81,N10,1,0,0,0,0
6 81,6_81,N10,2,0,0,0,0
6 81,6_81,N10,3,0,0,0,0
6 81,6_81,E5,1,0,0,0,0
6 81,6_81,E5,2,0,0,0,0
6 81,6_81,E5,3,0,0,0,0
6 81,6_81,E10,1,0,0,0,0
6 81,6_81,E10,2,0,0,0,0
6 81,6_81,E10,3,0,0,0,0
6 81,6_81,S5,1,0,0,0,0
6 81,6_81,S5,2,1,0,0,0
6 81,6_81,S5,3,0,0,0,0
6 81,6_81,S10,1,0,0,0,0
6 81,6_81,S10,2,0,0,0,0
6 81,6_81,S10,3,0,0,0,0
6 81,6_81,W5,1,0,0,0,0
